1114.69414522, 8.05544111, -2.30634809, 13.89899479, 0.00000000, 0.00106429
1113.76255356, 7.02797397, -2.30922744, 13.89920794, 0.00000000, 0.00108682
1112.82807327, 6.00112455, -2.30993295, 13.90137081, -0.00000000, 0.00131449
1111.89219334, 4.97575898, -2.31086319, 13.90361149, 0.00000000, 0.00155028
1110.95496787, 3.95412325, -2.31449168, 13.90084298, 0.00000000, 0.00125916
1110.01489577, 2.93249645, -2.31531049, 13.90072995, 0.00000000, 0.00124736
1109.07309415, 1.91256743, -2.31624036, 13.89581492, 0.00000000, 0.00073016
1108.13064469, 0.89404196, -2.31803531, 13.89539272, 0.00000000, 0.00068580
1107.18641661, -0.12411165, -2.31846060, 13.89125754, 0.00000000, 0.00025035
1106.24239640, -1.14223010, -2.31913027, 13.89091194, 0.00000000, 0.00021403
1105.29702152, -2.15992052, -2.31890997, 13.88933637, 0.00000000, 0.00004810
1104.35264964, -3.17818513, -2.31907221, 13.89204967, 0.00000000, 0.00033408
1103.40676349, -4.19610453, -2.31809638, 13.89545359, 0.00000000, 0.00069270
1102.46327874, -5.21558346, -2.31783732, 13.89361777, 0.00000000, 0.00049946
1101.51940473, -6.23263905, -2.31979301, 13.89400215, 0.00000000, 0.00054004
1100.57364417, -7.24974244, -2.31981749, 13.89214785, 0.00000000, 0.00034480
1099.62802145, -8.26673413, -2.32009901, 13.89425155, 0.00000000, 0.00056651
1098.68176063, -9.28210408, -2.32148183, 13.89472997, 0.00000001, 0.00061700
1097.73428631, -10.29712029, -2.32203127, 13.89526626, 0.00000001, 0.00067360
1096.78629008, -11.31102709, -2.32324613, 13.88879046, 0.00000001, -0.00000868
1095.83659119, -12.32514297, -2.32253397, 13.90123039, 0.00000000, 0.00130176
1094.88824513, -13.34225027, -2.31997193, 13.90314202, 0.00000001, 0.00150307
1093.94262147, -14.36062781, -2.31876511, 13.89766335, 0.00000001, 0.00092653
1092.99802033, -15.38010151, -2.31739915, 13.89568065, 0.00000001, 0.00071783
1092.05502500, -16.40024527, -2.31691060, 13.88943447, 0.00000001, 0.00005962
1091.11222167, -17.41966747, -2.31738886, 13.89107530, 0.00000002, 0.00023271
1090.16889483, -18.43895417, -2.31749196, 13.89330583, 0.00000002, 0.00046795
1089.22551800, -19.45694091, -2.31894167, 13.89379047, 0.00000002, 0.00051915
1088.28096521, -20.47485376, -2.31929981, 13.89813534, 0.00000002, 0.00097714
1087.33538117, -21.49128849, -2.32021422, 13.89774687, 0.00000003, 0.00093638
1086.38866264, -22.50581328, -2.32204556, 13.89714644, 0.00000002, 0.00087328
1085.44066846, -23.52000990, -2.32295123, 13.90328506, 0.00000003, 0.00152018
1084.49088140, -24.53093674, -2.32555674, 13.89224940, 0.00000004, 0.00035724
1083.53931549, -25.54299046, -2.32517308, 13.89061043, 0.00000003, 0.00018442
1082.58830935, -26.55486757, -2.32554038, 13.89721061, 0.00000004, 0.00088077
1081.63589775, -27.56435041, -2.32705060, 13.89393757, 0.00000004, 0.00053572
1080.68321877, -28.57426242, -2.32783321, 13.90075778, 0.00000004, 0.00125520
1079.72875302, -29.58124811, -2.32993565, 13.89405767, 0.00000005, 0.00054869
1078.77325305, -30.58865980, -2.33054064, 13.89811680, 0.00000005, 0.00097719
1077.81633122, -31.59458281, -2.33129264, 13.89943160, 0.00000006, 0.00111614
1076.85879119, -32.59804712, -2.33403134, 13.90027802, 0.00000005, 0.00120572
1075.89919561, -33.60104925, -2.33517614, 13.90884531, 0.00000005, 0.00210949
1074.93679909, -34.60094981, -2.33675974, 13.90686318, 0.00000008, 0.00190102
1073.97256448, -35.59648460, -2.34108249, 13.90274741, 0.00000007, 0.00146729
1073.00528555, -36.59232236, -2.34197191, 13.90670709, 0.00000007, 0.00188551
1072.03664424, -37.58347043, -2.34639810, 13.90099462, 0.00000009, 0.00128300
1071.06460713, -38.57508051, -2.34685130, 13.89889008, 0.00000008, 0.00106104
1070.09120733, -39.56513762, -2.34752948, 13.90247407, 0.00000008, 0.00144005
1069.11732571, -40.55148746, -2.35159280, 13.90440778, 0.00000009, 0.00164478
1068.13960532, -41.53710897, -2.35244800, 13.90434118, 0.00000009, 0.00163826
1067.16222193, -42.51881415, -2.35773906, 13.91031444, 0.00000010, 0.00226985
1066.17903572, -43.49862146, -2.35897029, 13.90561885, 0.00000013, 0.00177439
1065.19374721, -44.47670103, -2.35980151, 13.90433819, 0.00000010, 0.00163956
1064.20848763, -45.45038857, -2.36521281, 13.91212331, 0.00000013, 0.00246328
1063.21735703, -46.42201852, -2.36658983, 13.90315469, 0.00000015, 0.00151547
1062.22634253, -47.39129429, -2.37051843, 13.90735029, 0.00000011, 0.00196014
1061.23105440, -48.35841419, -2.37215423, 13.90658633, 0.00000016, 0.00188001
1060.23279473, -49.32338372, -2.37285099, 13.90005392, 0.00000016, 0.00118860
1059.23399795, -50.28566985, -2.37572442, 13.89391613, 0.00000016, 0.00053791
1058.23307061, -51.24891857, -2.37535145, 13.88921242, 0.00000016, 0.00003855
1057.23224682, -52.21193424, -2.37532704, 13.89740977, 0.00000014, 0.00090944
1056.23129029, -53.17223763, -2.37793573, 13.89796507, 0.00000018, 0.00096884
1055.22792859, -54.13221247, -2.37831568, 13.89457083, 0.00000018, 0.00060856
1054.22497693, -55.09074648, -2.38060629, 13.90044153, 0.00000016, 0.00123295
1053.21954053, -56.04788218, -2.38166545, 13.90324383, 0.00000020, 0.00153140
1052.21224052, -57.00303989, -2.38274135, 13.89750017, 0.00000021, 0.00092126
1051.20433817, -57.95635207, -2.38504967, 13.90224401, 0.00000016, 0.00142656
1050.19435386, -58.90834565, -2.38645595, 13.90967027, 0.00000020, 0.00221728
1049.18311162, -59.85540631, -2.39150984, 13.90493060, 0.00000023, 0.00171409
1048.16743760, -60.80176972, -2.39247190, 13.90617163, 0.00000020, 0.00184717
1047.14997090, -61.74596853, -2.39367291, 13.91008891, 0.00000023, 0.00226541
1046.13101387, -62.68427830, -2.39918132, 13.90717066, 0.00000024, 0.00195571
1045.10797542, -63.62235418, -2.40046558, 13.90942220, 0.00000024, 0.00219690
1044.08416574, -64.55533121, -2.40601828, 13.90828905, 0.00000029, 0.00207731
1043.05487282, -65.48676122, -2.40708551, 13.90384124, 0.00000030, 0.00160361
1042.02388626, -66.41660623, -2.40786421, 13.90035071, 0.00000029, 0.00123144
1040.99209482, -67.34343899, -2.41075211, 13.89603914, 0.00000030, 0.00077075
1039.95787107, -68.27036896, -2.41084954, 13.89339193, 0.00000028, 0.00048760
1038.92349997, -69.19711764, -2.41096390, 13.90087233, 0.00000026, 0.00128973
1037.88869838, -70.11977535, -2.41466368, 13.90082203, 0.00000034, 0.00128521
1036.85067795, -71.04202373, -2.41518476, 13.89620469, 0.00000032, 0.00079063
1035.81273711, -71.96257171, -2.41748042, 13.89735808, 0.00000032, 0.00091508
1034.77250976, -72.88237951, -2.41795400, 13.89800316, 0.00000033, 0.00098507
1033.73143505, -73.80107141, -2.41858192, 13.90080712, 0.00000032, 0.00128728
1032.68997469, -74.71628299, -2.42221902, 13.90307293, 0.00000036, 0.00153196
1031.64500936, -75.63029124, -2.42310045, 13.89990830, 0.00000036, 0.00119246
1030.60078871, -76.54200358, -2.42708936, 13.90686108, 0.00000031, 0.00194220
1029.55210338, -77.45118687, -2.42851749, 13.90926399, 0.00000036, 0.00220256
1028.50121058, -78.35799877, -2.42976829, 13.91079673, 0.00000035, 0.00236950
1027.44962020, -79.25853967, -2.43636608, 13.91342350, 0.00000041, 0.00265467
1026.39213276, -80.15729645, -2.43796399, 13.90967685, 0.00000046, 0.00225254
1025.33412885, -81.05161508, -2.44329064, 13.90784697, 0.00000041, 0.00205673
1024.27111640, -81.94408021, -2.44465079, 13.90909289, 0.00000040, 0.00219326
1023.20579596, -82.83384322, -2.44595919, 13.91096513, 0.00000042, 0.00239781
1022.13969774, -83.71762493, -2.45213668, 13.90866510, 0.00000048, 0.00215081
1021.06834587, -84.60037392, -2.45320097, 13.90740900, 0.00000045, 0.00201656
1019.99510074, -85.48059333, -2.45448275, 13.90786916, 0.00000050, 0.00206838
1018.92017412, -86.35519820, -2.45917009, 13.90342344, 0.00000043, 0.00158715
1017.84259743, -87.23028106, -2.46029181, 13.91144429, 0.00000044, 0.00246105
1016.76349611, -88.09875616, -2.46591088, 13.90389767, 0.00000055, 0.00164189
1015.68021567, -88.96710557, -2.46671501, 13.90438526, 0.00000047, 0.00169668
1014.59535499, -89.83306074, -2.46791546, 13.90615781, 0.00000051, 0.00189182
1013.50957556, -90.69423051, -2.47255411, 13.90463124, 0.00000053, 0.00172702
1012.42009650, -91.55452429, -2.47361000, 13.90470084, 0.00000051, 0.00173644
1011.33079977, -92.41095389, -2.47852986, 13.90815444, 0.00000045, 0.00211626
1010.23709511, -93.26519447, -2.48022256, 13.91216135, 0.00000059, 0.00255732
1009.14051702, -94.11567955, -2.48197333, 13.90525166, 0.00000064, 0.00180249
1008.04326017, -94.96243356, -2.48639848, 13.90909894, 0.00000042, 0.00222691
1006.94237971, -95.80705762, -2.48841932, 13.91357092, 0.00000065, 0.00272068
1005.83989474, -96.64607114, -2.49370796, 13.90552252, 0.00000059, 0.00183842
1004.73345054, -97.48395957, -2.49521228, 13.90933139, 0.00000055, 0.00226019
1003.62433393, -98.31837858, -2.49664876, 13.90970882, 0.00000058, 0.00230448
1002.51531581, -99.14753852, -2.50305905, 13.91170735, 0.00000072, 0.00252784
1001.40022662, -99.97424086, -2.50424253, 13.90259038, 0.00000071, 0.00152285
1000.28359712, -100.79948910, -2.50485347, 13.90148408, 0.00000060, 0.00140216
999.16676126, -101.62060731, -2.50898752, 13.90258851, 0.00000068, 0.00152643
998.04658904, -102.44089076, -2.50973690, 13.89917806, 0.00000068, 0.00114951
996.92616883, -103.25851897, -2.51260033, 13.89916684, 0.00000064, 0.00114974
995.80357107, -104.07528387, -2.51352972, 13.90189214, 0.00000066, 0.00145479
994.67928059, -104.88969482, -2.51448052, 13.90082262, 0.00000068, 0.00133745
993.55488729, -105.70100095, -2.51812813, 13.90284853, 0.00000069, 0.00156546
992.42732476, -106.51087673, -2.51908058, 13.90172101, 0.00000067, 0.00144153
991.30055440, -107.31774666, -2.52376646, 13.90814597, 0.00000067, 0.00216260
