'East','North','Notes: road segment ID 87770, lane 2, lane segment ID 1457127426, distances from origin (42.5829000, -83.6811000) in meters'
-1072.651,-1204.053
-1073.354,-1204.264
-1074.058,-1204.476
-1074.761,-1204.686
-1075.465,-1204.898
-1076.168,-1205.108
-1076.871,-1205.319
-1077.575,-1205.528
-1078.279,-1205.739
-1078.983,-1205.948
-1079.686,-1206.158
-1080.391,-1206.367
-1081.094,-1206.577
-1081.798,-1206.785
-1082.502,-1206.993
-1083.207,-1207.202
-1083.911,-1207.410
-1084.615,-1207.618
-1085.319,-1207.826
-1086.024,-1208.033
-1086.728,-1208.241
-1087.432,-1208.449
-1088.137,-1208.656
-1088.841,-1208.863
-1089.546,-1209.070
-1090.251,-1209.276
-1090.955,-1209.484
-1091.659,-1209.690
-1092.365,-1209.895
-1093.069,-1210.102
-1093.775,-1210.306
-1094.480,-1210.512
-1095.185,-1210.716
-1095.891,-1210.919
-1096.596,-1211.123
-1097.302,-1211.326
-1098.007,-1211.528
-1098.714,-1211.730
-1099.420,-1211.931
-1100.126,-1212.132
-1100.832,-1212.332
-1101.539,-1212.532
-1102.245,-1212.732
-1102.952,-1212.932
-1103.659,-1213.132
-1104.365,-1213.331
-1105.072,-1213.530
-1105.779,-1213.729
-1106.486,-1213.928
-1107.193,-1214.126
-1107.900,-1214.325
-1108.607,-1214.523
-1109.314,-1214.721
-1110.021,-1214.918
-1110.728,-1215.116
-1111.436,-1215.313
-1112.143,-1215.511
-1112.850,-1215.708
-1113.557,-1215.905
-1114.265,-1216.102
-1114.973,-1216.299
-1115.680,-1216.495
-1116.387,-1216.692
-1117.095,-1216.888
-1117.802,-1217.085
-1118.510,-1217.281
-1119.218,-1217.476
-1119.926,-1217.673
-1120.633,-1217.868
-1121.341,-1218.064
-1122.049,-1218.259
-1122.757,-1218.454
-1123.465,-1218.650
-1124.173,-1218.845
-1124.881,-1219.040
-1125.589,-1219.234
-1126.297,-1219.429
-1127.005,-1219.624
-1127.714,-1219.818
-1128.422,-1220.012
-1129.130,-1220.206
-1129.838,-1220.400
-1130.547,-1220.594
-1131.255,-1220.787
-1131.963,-1220.982
-1132.672,-1221.175
-1133.380,-1221.369
-1134.089,-1221.562
-1134.797,-1221.756
-1135.506,-1221.948
-1136.215,-1222.141
-1136.923,-1222.334
-1137.632,-1222.525
-1138.341,-1222.717
-1139.050,-1222.908
-1139.760,-1223.099
-1140.469,-1223.290
-1141.179,-1223.480
-1141.888,-1223.668
-1142.598,-1223.858
-1143.308,-1224.046
-1144.018,-1224.234
-1144.728,-1224.422
-1145.438,-1224.608
-1146.149,-1224.794
-1146.859,-1224.980
-1147.570,-1225.166
-1148.281,-1225.350
-1148.992,-1225.535
-1149.703,-1225.719
-1150.415,-1225.903
-1151.125,-1226.087
-1151.837,-1226.269
-1152.548,-1226.451
-1153.261,-1226.633
-1153.972,-1226.815
-1154.684,-1226.996
-1155.396,-1227.177
-1156.108,-1227.357
-1156.820,-1227.537
-1157.533,-1227.717
-1158.245,-1227.896
-1158.957,-1228.074
-1159.670,-1228.252
