'East','North','Notes: road segment ID 46577, lane 5, lane segment ID 3052470277, distances from origin (42.5829000, -83.6811000) in meters'
-309.910,-52.783
-309.181,-52.685
-308.451,-52.586
-307.722,-52.488
-306.993,-52.389
-306.263,-52.291
-305.534,-52.192
-304.804,-52.094
-304.075,-51.995
-303.345,-51.897
-302.616,-51.798
-301.886,-51.700
-301.156,-51.602
-300.427,-51.503
-299.698,-51.406
-298.968,-51.307
-298.239,-51.210
-297.509,-51.111
-296.780,-51.013
-296.051,-50.915
-295.322,-50.818
-294.594,-50.719
-293.866,-50.622
-293.137,-50.524
-292.408,-50.426
-291.678,-50.328
-290.948,-50.230
-290.219,-50.132
-289.489,-50.035
-288.759,-49.937
-288.028,-49.839
-287.298,-49.741
-286.567,-49.644
-285.836,-49.545
-285.104,-49.448
-284.373,-49.351
-283.641,-49.253
-282.909,-49.156
-282.177,-49.057
-281.445,-48.960
-280.714,-48.863
-279.985,-48.766
-279.255,-48.669
-278.525,-48.571
-277.795,-48.474
-277.064,-48.376
-276.333,-48.278
-275.601,-48.181
-274.870,-48.082
-274.138,-47.985
-273.405,-47.887
-272.673,-47.789
-271.940,-47.690
-271.207,-47.591
-270.473,-47.493
-269.740,-47.394
-269.006,-47.296
-268.271,-47.197
-267.537,-47.098
-266.801,-46.999
-266.065,-46.900
-265.329,-46.801
-264.593,-46.701
-263.857,-46.601
-263.122,-46.501
-262.387,-46.401
-261.652,-46.301
-260.919,-46.200
-260.185,-46.100
-259.453,-45.999
-258.720,-45.899
-257.988,-45.799
-257.256,-45.698
-256.525,-45.598
-255.794,-45.499
-255.064,-45.399
-254.334,-45.300
-253.605,-45.202
-252.876,-45.103
-252.147,-45.005
-251.418,-44.908
-250.685,-44.810
-249.952,-44.713
-249.219,-44.617
-248.487,-44.521
-247.755,-44.426
-247.023,-44.331
-246.291,-44.236
-245.559,-44.142
-244.828,-44.048
-244.097,-43.954
-243.366,-43.860
-242.636,-43.767
-241.906,-43.673
-241.176,-43.579
-240.447,-43.485
-239.717,-43.391
-238.988,-43.298
-238.260,-43.204
-237.531,-43.110
-236.803,-43.017
-236.080,-42.925
-235.358,-42.833
-234.636,-42.741
-233.912,-42.650
-233.188,-42.558
-232.463,-42.468
-231.738,-42.377
-231.012,-42.287
-230.285,-42.196
-229.557,-42.105
-228.829,-42.014
-228.100,-41.922
-227.371,-41.831
-226.640,-41.739
-225.910,-41.646
-225.178,-41.553
-224.446,-41.459
-223.714,-41.364
-222.980,-41.268
-222.247,-41.172
-221.514,-41.077
-220.784,-40.982
-220.054,-40.888
-219.324,-40.795
-218.593,-40.702
-217.863,-40.610
-217.133,-40.518
-216.402,-40.426
-215.671,-40.336
-214.941,-40.246
-214.210,-40.155
-213.479,-40.066
-212.749,-39.978
-212.018,-39.889
-211.287,-39.801
-210.556,-39.713
-209.825,-39.627
-209.094,-39.541
