'East','North','Notes: road segment ID 52780, lane 1, lane segment ID 3458990081, distances from lane segment origin in meters'
0.008,-0.022
-0.700,-0.217
-1.412,-0.406
-2.120,-0.595
-2.832,-0.789
-3.540,-0.978
-4.252,-1.167
-4.964,-1.362
-5.672,-1.551
-6.384,-1.739
-7.092,-1.940
-7.804,-2.129
-8.512,-2.317
-9.224,-2.512
-9.936,-2.701
-10.644,-2.890
-11.356,-3.084
-12.064,-3.279
-12.776,-3.468
-13.484,-3.662
-14.196,-3.851
-14.908,-4.046
-15.616,-4.240
-16.328,-4.429
-17.036,-4.618
-17.748,-4.818
-18.460,-5.007
-19.168,-5.196
-19.880,-5.396
-20.588,-5.585
-21.295,-5.774
-22.003,-5.974
-22.715,-6.163
-23.428,-6.352
-24.135,-6.552
-24.847,-6.741
-25.555,-6.930
-26.267,-7.130
-26.975,-7.319
-27.687,-7.508
-28.391,-7.708
-29.103,-7.897
-29.811,-8.086
-30.523,-8.286
-31.231,-8.475
-31.943,-8.664
-32.651,-8.859
-33.363,-9.053
-34.071,-9.242
-34.783,-9.437
-35.491,-9.626
-36.203,-9.814
-36.911,-10.015
-37.623,-10.204
-38.331,-10.392
-39.043,-10.587
-39.751,-10.776
-40.459,-10.965
-41.171,-11.159
-41.879,-11.348
-42.591,-11.537
-43.299,-11.732
-44.007,-11.921
-44.719,-12.104
-45.427,-12.299
-46.139,-12.488
-46.851,-12.677
-47.559,-12.871
-48.267,-13.054
-48.979,-13.243
-49.687,-13.438
-50.403,-13.621
-51.111,-13.810
-51.819,-14.005
-52.531,-14.188
