'East','North','Notes: road segment ID 52719, lane 2, lane segment ID 3454992386, distances from lane segment origin in meters'
2.026,0.178
1.997,0.911
1.964,1.645
1.940,2.379
1.907,3.118
1.878,3.851
1.850,4.585
1.821,5.319
1.793,6.058
1.764,6.791
1.735,7.530
1.707,8.264
1.682,8.998
1.653,9.737
1.625,10.470
1.600,11.204
1.572,11.937
1.543,12.677
1.518,13.410
1.490,14.144
1.461,14.883
1.436,15.616
1.412,16.356
1.387,17.089
1.359,17.823
1.338,18.556
1.310,19.296
1.285,20.029
1.261,20.763
1.236,21.502
1.211,22.235
1.187,22.975
1.162,23.708
1.138,24.442
1.117,25.175
1.093,25.909
1.064,26.654
1.044,27.387
1.019,28.121
0.999,28.854
0.974,29.594
0.954,30.327
0.929,31.066
0.909,31.800
0.884,32.539
0.864,33.273
0.843,34.006
0.819,34.745
0.802,35.479
0.778,36.218
0.757,36.952
0.733,37.691
0.712,38.430
0.692,39.169
0.671,39.908
0.651,40.647
0.630,41.386
0.610,42.126
0.585,42.859
0.569,43.598
0.548,44.332
0.528,45.066
0.507,45.805
0.491,46.538
0.467,47.272
0.450,48.000
0.430,48.733
0.409,49.467
0.389,50.195
0.372,50.923
0.352,51.651
0.331,52.379
0.315,53.107
0.295,53.830
0.274,54.558
0.258,55.275
0.241,56.003
0.217,56.731
0.201,57.459
0.184,58.187
0.164,58.915
0.143,59.648
0.127,60.371
0.106,61.099
0.090,61.832
0.070,62.560
0.053,63.283
0.033,64.017
0.016,64.745
-0.000,65.473
-0.020,66.195
-0.041,66.929
