'East','North','Notes: road segment ID 52729, lane 1, lane segment ID 3455647745, distances from lane segment origin in meters'
-0.004,0.017
0.700,0.222
1.408,0.428
2.116,0.634
2.819,0.845
3.527,1.050
4.231,1.256
4.939,1.462
5.643,1.673
6.347,1.878
7.055,2.090
7.759,2.295
8.466,2.501
9.170,2.706
9.878,2.918
10.582,3.123
11.290,3.329
11.994,3.540
12.698,3.746
13.406,3.951
14.109,4.163
14.817,4.368
15.521,4.579
16.229,4.791
16.933,5.002
17.637,5.207
18.345,5.419
19.049,5.630
19.752,5.835
20.460,6.047
21.160,6.258
21.864,6.469
22.572,6.680
23.276,6.891
23.980,7.102
24.683,7.314
25.391,7.525
26.095,7.736
26.799,7.953
27.503,8.158
28.207,8.370
28.915,8.581
29.618,8.792
30.322,9.003
31.026,9.220
31.730,9.431
32.438,9.642
33.142,9.853
33.841,10.065
34.545,10.276
35.249,10.493
35.957,10.704
36.661,10.915
37.365,11.126
38.068,11.332
38.772,11.543
39.476,11.760
40.180,11.971
40.884,12.182
41.592,12.388
42.296,12.599
42.999,12.816
43.707,13.027
44.411,13.238
45.115,13.449
45.819,13.655
46.527,13.871
47.227,14.083
47.930,14.294
48.634,14.505
49.342,14.716
50.046,14.927
50.750,15.133
51.450,15.350
52.157,15.561
52.861,15.772
53.561,15.978
54.269,16.189
54.973,16.400
55.673,16.606
56.380,16.817
57.080,17.023
57.788,17.228
58.488,17.439
59.192,17.645
59.896,17.851
60.599,18.056
61.299,18.262
62.003,18.467
62.711,18.673
63.415,18.873
64.114,19.079
64.818,19.284
65.526,19.484
66.230,19.685
66.938,19.890
67.642,20.090
68.346,20.290
69.054,20.490
69.757,20.690
70.465,20.891
71.169,21.091
71.873,21.291
72.581,21.491
73.285,21.691
73.993,21.880
74.701,22.080
75.404,22.280
76.112,22.474
76.816,22.674
77.524,22.869
78.232,23.063
78.936,23.264
