'East','North','Notes: road segment ID 87986, lane 5, lane segment ID 5766250501, distances from origin (42.5829000, -83.6811000) in meters'
-1166.839,-1220.918
-1167.530,-1221.068
-1168.222,-1221.216
-1168.914,-1221.361
-1169.606,-1221.504
-1170.299,-1221.645
-1170.992,-1221.784
-1171.686,-1221.920
-1172.380,-1222.054
-1173.074,-1222.186
-1173.769,-1222.316
-1174.464,-1222.443
-1175.160,-1222.569
-1175.856,-1222.692
-1176.552,-1222.812
-1177.248,-1222.931
-1177.944,-1223.047
-1178.641,-1223.160
-1179.338,-1223.272
-1180.036,-1223.382
-1180.734,-1223.489
-1181.433,-1223.594
-1182.133,-1223.697
-1182.833,-1223.798
-1183.534,-1223.898
-1184.235,-1223.994
-1184.937,-1224.089
-1185.639,-1224.182
-1186.342,-1224.272
-1187.046,-1224.360
-1187.750,-1224.446
-1188.455,-1224.529
-1189.161,-1224.610
-1189.867,-1224.689
-1190.574,-1224.765
-1191.276,-1224.838
-1191.976,-1224.908
-1192.676,-1224.975
-1193.376,-1225.040
-1194.078,-1225.102
-1194.781,-1225.161
-1195.483,-1225.218
-1196.187,-1225.271
-1196.892,-1225.322
-1197.597,-1225.370
-1198.303,-1225.415
-1199.010,-1225.458
-1199.717,-1225.498
-1200.425,-1225.536
-1201.134,-1225.571
-1201.844,-1225.603
-1202.554,-1225.633
-1203.265,-1225.661
-1203.977,-1225.685
-1204.687,-1225.708
-1205.394,-1225.727
-1206.101,-1225.744
-1206.808,-1225.758
-1207.516,-1225.771
-1208.224,-1225.781
-1208.932,-1225.788
-1209.641,-1225.794
-1210.351,-1225.797
-1211.060,-1225.797
-1211.770,-1225.796
-1212.480,-1225.792
-1213.191,-1225.785
-1213.902,-1225.777
-1214.613,-1225.767
-1215.324,-1225.753
-1216.036,-1225.739
-1216.748,-1225.721
-1217.461,-1225.701
-1218.173,-1225.680
-1218.885,-1225.656
-1219.596,-1225.629
-1220.301,-1225.602
-1221.006,-1225.571
-1221.710,-1225.540
-1222.412,-1225.505
-1223.114,-1225.469
-1223.816,-1225.430
-1224.516,-1225.390
-1225.216,-1225.348
-1225.915,-1225.304
-1226.613,-1225.257
-1227.311,-1225.208
-1228.008,-1225.157
-1228.703,-1225.104
-1229.399,-1225.049
-1230.094,-1224.991
-1230.788,-1224.932
-1231.481,-1224.869
-1232.174,-1224.805
-1232.866,-1224.738
-1233.558,-1224.669
-1234.249,-1224.597
-1234.946,-1224.523
-1235.644,-1224.446
-1236.341,-1224.366
-1237.039,-1224.283
-1237.735,-1224.199
-1238.432,-1224.111
-1239.128,-1224.021
-1239.824,-1223.928
-1240.519,-1223.833
-1241.215,-1223.735
-1241.910,-1223.634
-1242.605,-1223.530
-1243.300,-1223.422
-1243.994,-1223.312
-1244.689,-1223.199
-1245.383,-1223.082
-1246.078,-1222.964
-1246.773,-1222.842
-1247.467,-1222.717
-1248.161,-1222.589
-1248.859,-1222.458
-1249.564,-1222.323
-1250.269,-1222.185
-1250.974,-1222.044
-1251.678,-1221.902
-1252.380,-1221.756
-1253.082,-1221.608
-1253.784,-1221.458
-1254.484,-1221.304
-1255.184,-1221.150
-1255.884,-1220.993
-1256.583,-1220.834
-1257.281,-1220.673
-1257.979,-1220.510
-1258.677,-1220.344
-1259.373,-1220.177
-1260.069,-1220.008
-1260.766,-1219.836
-1261.461,-1219.662
-1262.157,-1219.486
-1262.850,-1219.307
-1263.540,-1219.128
-1264.226,-1218.946
-1264.912,-1218.763
-1265.597,-1218.576
-1266.280,-1218.388
-1266.963,-1218.198
-1267.644,-1218.004
-1268.324,-1217.809
-1269.003,-1217.611
-1269.681,-1217.411
-1270.358,-1217.207
