'East','North','Notes: road segment ID 87759, lane 2, lane segment ID 1456406530, distances from origin (42.5829000, -83.6811000) in meters'
-1.188,-1.364
-0.459,-1.268
0.269,-1.172
0.998,-1.076
1.727,-0.980
2.455,-0.884
3.184,-0.789
3.913,-0.693
4.642,-0.597
5.370,-0.501
6.099,-0.406
6.827,-0.310
7.556,-0.215
8.285,-0.119
9.013,-0.023
9.742,0.072
10.471,0.168
11.199,0.263
11.928,0.358
12.657,0.454
13.385,0.549
14.113,0.644
14.842,0.739
15.571,0.834
16.299,0.929
17.027,1.024
17.756,1.119
18.485,1.213
19.214,1.308
19.943,1.403
20.672,1.498
21.401,1.592
22.130,1.687
22.859,1.782
23.589,1.877
24.318,1.972
25.047,2.067
25.777,2.162
26.506,2.257
27.236,2.353
27.965,2.448
28.694,2.544
29.423,2.640
30.152,2.736
30.881,2.832
31.610,2.928
32.339,3.024
33.068,3.121
33.797,3.217
34.525,3.314
35.255,3.411
35.984,3.508
36.713,3.605
37.442,3.702
38.171,3.800
38.900,3.897
39.629,3.995
40.357,4.093
41.087,4.190
41.815,4.289
42.545,4.387
43.274,4.484
44.003,4.583
44.732,4.682
45.462,4.781
46.190,4.881
46.919,4.981
47.648,5.081
48.376,5.180
49.105,5.280
49.833,5.380
50.561,5.480
51.290,5.581
52.018,5.680
52.746,5.780
53.474,5.880
54.202,5.979
54.930,6.079
55.658,6.178
56.386,6.276
57.114,6.374
57.842,6.472
58.571,6.569
59.299,6.667
60.028,6.765
60.757,6.862
61.485,6.959
62.213,7.056
62.942,7.153
63.670,7.250
64.399,7.347
65.128,7.444
65.857,7.540
66.585,7.637
67.314,7.734
68.043,7.830
68.772,7.927
69.500,8.022
70.229,8.119
70.958,8.216
71.687,8.312
72.415,8.407
73.142,8.503
73.870,8.599
74.598,8.694
75.327,8.788
76.055,8.883
76.784,8.976
77.513,9.070
78.242,9.164
78.972,9.258
79.701,9.352
80.430,9.446
81.160,9.541
81.890,9.635
82.620,9.730
83.350,9.825
84.080,9.921
84.810,10.017
85.540,10.114
86.270,10.212
87.000,10.311
87.729,10.410
88.458,10.509
89.187,10.608
89.916,10.709
90.645,10.809
91.374,10.910
