'East','North','Notes: road segment ID 52726, lane 5, lane segment ID 3455451141, distances from lane segment origin in meters'
1.485,-10.398
2.210,-10.320
2.938,-10.242
3.666,-10.170
4.395,-10.092
5.119,-10.026
5.847,-9.948
6.576,-9.876
7.304,-9.798
8.029,-9.720
8.757,-9.653
9.485,-9.576
10.210,-9.498
10.938,-9.425
11.662,-9.353
12.395,-9.281
13.119,-9.203
13.847,-9.125
14.572,-9.059
15.300,-8.981
16.024,-8.903
16.749,-8.831
17.473,-8.759
18.201,-8.681
18.925,-8.609
19.650,-8.531
20.378,-8.458
21.102,-8.381
21.835,-8.308
22.563,-8.236
23.288,-8.158
24.020,-8.081
24.748,-8.003
25.481,-7.936
26.213,-7.858
26.946,-7.780
27.674,-7.703
28.407,-7.630
29.143,-7.558
29.876,-7.480
30.608,-7.403
31.341,-7.330
32.073,-7.258
32.806,-7.180
33.542,-7.108
34.270,-7.030
35.003,-6.958
35.735,-6.886
36.464,-6.808
37.192,-6.736
37.925,-6.663
38.653,-6.591
39.385,-6.524
40.114,-6.447
40.846,-6.374
41.571,-6.308
42.303,-6.235
43.027,-6.174
43.756,-6.102
44.488,-6.030
45.212,-5.969
45.945,-5.902
46.677,-5.841
47.406,-5.769
48.134,-5.708
48.867,-5.646
49.595,-5.580
50.327,-5.513
51.056,-5.457
51.788,-5.391
52.517,-5.330
53.249,-5.274
53.978,-5.207
54.710,-5.146
55.442,-5.085
56.171,-5.030
56.899,-4.974
57.632,-4.913
58.364,-4.857
