'East','North','Notes: road segment ID 76838, lane 2, lane segment ID 5035655170, distances from origin (42.5829000, -83.6811000) in meters'
361.674,46.825
362.404,46.924
363.135,47.022
363.865,47.121
364.595,47.219
365.325,47.316
366.056,47.414
366.786,47.511
367.517,47.609
368.247,47.706
368.978,47.803
369.708,47.900
370.439,47.997
371.169,48.094
371.900,48.190
372.630,48.286
373.361,48.383
374.092,48.479
374.822,48.574
375.553,48.670
376.284,48.765
377.015,48.861
377.745,48.956
378.476,49.051
379.207,49.146
379.938,49.240
380.669,49.335
381.401,49.430
382.132,49.525
382.863,49.619
383.594,49.714
384.326,49.807
385.057,49.902
385.788,49.996
386.519,50.091
387.251,50.185
387.983,50.280
388.714,50.374
389.446,50.469
390.177,50.563
390.909,50.658
391.641,50.753
392.372,50.848
393.104,50.943
393.836,51.038
394.567,51.133
395.299,51.228
396.031,51.324
396.763,51.420
397.494,51.516
398.226,51.612
398.958,51.708
399.690,51.805
400.421,51.901
401.154,51.999
401.885,52.096
402.617,52.193
403.348,52.291
404.080,52.389
404.812,52.488
405.543,52.586
406.275,52.684
407.006,52.784
407.737,52.883
408.469,52.982
409.200,53.082
409.932,53.182
410.663,53.282
411.394,53.382
412.126,53.483
412.857,53.583
413.588,53.684
415.323,53.918
