'East','North','Notes: road segment ID 77398, lane 4, lane segment ID 5072355332, distances from origin (42.5829000, -83.6811000) in meters'
575.982,-345.086
575.272,-345.257
574.562,-345.428
573.852,-345.598
573.142,-345.768
572.431,-345.939
571.721,-346.109
571.012,-346.279
570.301,-346.449
569.591,-346.619
568.881,-346.788
568.171,-346.958
567.461,-347.128
566.750,-347.297
566.040,-347.466
565.330,-347.636
564.620,-347.805
563.909,-347.974
563.199,-348.143
562.491,-348.311
561.789,-348.478
561.085,-348.645
560.381,-348.812
559.675,-348.979
558.968,-349.146
558.259,-349.313
557.548,-349.481
556.836,-349.649
556.123,-349.817
555.408,-349.985
554.691,-350.154
553.974,-350.323
553.255,-350.493
552.534,-350.662
551.812,-350.832
551.089,-351.003
550.364,-351.174
549.637,-351.345
548.910,-351.517
548.182,-351.689
547.462,-351.860
546.746,-352.030
546.029,-352.200
545.312,-352.371
544.595,-352.541
543.877,-352.712
543.160,-352.883
542.442,-353.054
541.724,-353.225
541.005,-353.397
540.287,-353.569
539.568,-353.741
538.850,-353.913
538.130,-354.085
537.411,-354.258
536.691,-354.430
535.971,-354.603
535.251,-354.775
534.531,-354.948
533.810,-355.122
533.090,-355.295
532.368,-355.468
531.648,-355.641
530.926,-355.814
530.204,-355.988
529.482,-356.162
528.760,-356.336
528.037,-356.509
527.315,-356.683
526.593,-356.857
525.873,-357.030
525.152,-357.204
524.432,-357.377
523.711,-357.550
522.991,-357.724
522.270,-357.898
521.550,-358.072
520.829,-358.245
520.109,-358.419
519.388,-358.593
518.668,-358.767
517.948,-358.941
517.227,-359.115
516.507,-359.289
515.786,-359.463
515.066,-359.637
514.346,-359.812
513.625,-359.986
512.905,-360.161
511.186,-360.570
