'East','North','Notes: road segment ID 52749, lane 4, lane segment ID 3456958468, distances from lane segment origin in meters'
-3.029,9.948
-3.692,9.742
-4.355,9.537
-5.014,9.331
-5.672,9.125
-6.335,8.920
-6.998,8.714
-7.661,8.508
-8.320,8.303
-8.988,8.103
-9.646,7.903
-10.309,7.692
-10.968,7.491
-11.627,7.286
-12.290,7.086
-12.949,6.886
-13.616,6.686
-14.275,6.480
-14.942,6.280
-15.609,6.080
-16.272,5.874
-16.944,5.669
-17.615,5.469
-18.282,5.263
-18.957,5.063
-19.633,4.863
-20.304,4.657
-20.979,4.457
-21.658,4.257
-22.354,4.046
-23.058,3.835
-23.762,3.623
-24.466,3.412
-25.178,3.201
-25.882,2.995
-26.586,2.784
-27.290,2.573
-27.994,2.367
-28.706,2.162
-29.410,1.951
-30.114,1.745
-30.818,1.534
-31.522,1.328
-32.230,1.123
-32.938,0.917
-33.642,0.706
-34.346,0.506
-35.050,0.300
-35.754,0.094
-36.462,-0.111
-37.170,-0.311
-37.874,-0.517
-38.578,-0.722
-39.281,-0.923
-39.985,-1.128
-40.693,-1.328
-41.397,-1.528
-42.110,-1.734
-42.818,-1.934
-43.526,-2.140
-44.238,-2.340
-44.946,-2.545
-45.654,-2.745
-46.366,-2.945
-47.070,-3.146
-47.782,-3.346
-48.490,-3.540
-49.198,-3.746
-49.910,-3.946
-50.614,-4.146
-51.326,-4.346
-52.030,-4.540
-52.738,-4.741
-53.450,-4.941
-54.154,-5.141
-54.866,-5.335
-55.570,-5.535
-56.278,-5.735
-56.986,-5.930
-57.694,-6.130
-58.398,-6.330
-59.110,-6.524
-59.814,-6.719
-60.522,-6.913
-61.230,-7.114
-61.939,-7.308
-62.642,-7.508
-63.355,-7.697
-64.059,-7.897
-64.767,-8.092
-65.475,-8.286
-66.183,-8.481
-66.895,-8.675
-67.599,-8.870
-68.311,-9.064
-69.019,-9.259
-69.727,-9.453
-70.439,-9.648
-71.143,-9.837
-71.855,-10.031
-72.563,-10.226
-73.271,-10.415
-73.983,-10.609
-74.691,-10.804
-75.399,-10.993
-76.107,-11.182
-76.819,-11.376
-77.532,-11.565
-78.240,-11.754
-78.948,-11.943
-79.660,-12.138
-80.368,-12.326
-81.076,-12.515
-81.788,-12.704
-82.500,-12.893
-83.208,-13.082
-83.920,-13.271
-84.628,-13.460
-85.340,-13.644
-86.048,-13.833
-86.761,-14.022
-87.473,-14.205
-88.181,-14.394
-88.889,-14.577
-89.601,-14.766
